input_len,direction,size,depth,num,epoch,ensemble,smape,mase*
18,bi,16,2,1,1,False,13.27455878610849,2.7157676032022606
18,bi,16,2,1,1,True,13.27455878610849,2.7157676032022606
18,bi,16,2,1,2,False,13.176791591627234,2.6967234687730763
18,bi,16,2,1,2,True,13.213037765912809,2.7047817111103027
18,bi,16,2,1,3,False,13.098846460683058,2.6730346711798507
18,bi,16,2,1,3,True,13.165970375947325,2.6957687087414555
18,bi,16,2,1,4,False,13.15199179552495,2.7045432668908105
18,bi,16,2,1,4,True,13.147978366797942,2.6950533018872083
18,bi,16,2,1,5,False,13.342522878118224,2.749026133808327
18,bi,16,2,1,5,True,13.172420446559926,2.7002729610218905
18,bi,16,2,1,6,False,13.35383236906626,2.7652244545445788
18,bi,16,2,1,6,True,13.190703575794274,2.709877811608866
18,bi,16,2,1,7,False,13.122559069521206,2.667308282556949
18,bi,16,2,1,7,True,13.165252563129734,2.70010692919436
18,bi,16,2,1,8,False,13.374119860300677,2.7609583496373915
18,bi,16,2,1,8,True,13.194077872747794,2.709686823601756
18,bi,16,2,1,9,False,13.186563561726757,2.704602924057354
18,bi,16,2,1,9,True,13.182986441598633,2.705920262639832
18,bi,16,2,1,10,False,13.323813908897913,2.693161164519804
18,bi,16,2,1,10,True,13.176262885600053,2.70225385811493
18,bi,16,2,,0,True,13.083563981494596,2.678202711326329
18,bi,16,2,,1,True,13.08549535026467,2.67993082186514
18,bi,16,2,,2,True,13.052172375712104,2.6711261976743788
18,bi,16,2,,3,True,13.044774615972885,2.6610928791830166
18,bi,16,2,,4,True,13.08937139198068,2.687057551836752
18,bi,16,2,,5,True,13.095969760644746,2.6909368149888135
18,bi,16,2,,6,True,13.046140388884066,2.67361182838711
18,bi,16,2,,7,True,13.082908432337156,2.677053316709817
18,bi,16,2,,8,True,13.114227612199452,2.6967881397005753
18,bi,16,2,,9,True,13.093510661606052,2.686920057271754
18,bi,16,2,8,1,False,13.08457016190066,2.6833827793141296
18,bi,16,2,8,1,True,13.08457016190066,2.6833827793141296
18,bi,16,2,8,2,False,13.241692560400551,2.725484160002547
18,bi,16,2,8,2,True,13.146072175561365,2.7016301390770145
18,bi,16,2,8,3,False,13.077012407724414,2.6606227163458964
18,bi,16,2,8,3,True,13.106441929774961,2.6834316201256394
18,bi,16,2,8,4,False,13.151197560391019,2.6844811150098837
18,bi,16,2,8,4,True,13.10833519735555,2.681093819650354
18,bi,16,2,8,5,False,13.05590800758353,2.6685458297131603
18,bi,16,2,8,5,True,13.083480784003168,2.6723932216478867
18,bi,16,2,8,6,False,13.179478643876186,2.716572363643037
18,bi,16,2,8,6,True,13.085454772928019,2.6787910373632564
18,bi,16,2,8,7,False,13.169299299330142,2.698748602684304
18,bi,16,2,8,7,True,13.093096233108488,2.6795789049756604
18,bi,16,2,8,8,False,13.083706709285742,2.6803765274575846
18,bi,16,2,8,8,True,13.089100338960362,2.680005530772904
18,bi,16,2,8,9,False,13.145057135333545,2.702875574297961
18,bi,16,2,8,9,True,13.093627752990466,2.6833819388975297
18,bi,16,2,8,10,False,13.2610477333756,2.7394593596075336
18,bi,16,2,8,10,True,13.098996778603972,2.686744986591831
18,bi,16,2,5,1,False,13.146634791482265,2.6820626644411893
18,bi,16,2,5,1,True,13.146634791482265,2.6820626644411893
18,bi,16,2,5,2,False,13.156367993040167,2.6828982336897136
18,bi,16,2,5,2,True,13.138508049415233,2.68065592356691
18,bi,16,2,5,3,False,13.176621026565268,2.6884872969891416
18,bi,16,2,5,3,True,13.145208690368532,2.681954170935732
18,bi,16,2,5,4,False,13.161418034174064,2.689873295581167
18,bi,16,2,5,4,True,13.14483458290144,2.6832381724361674
18,bi,16,2,5,5,False,13.165265675355807,2.7134104294256756
18,bi,16,2,5,5,True,13.14164989580865,2.6861917818702454
18,bi,16,2,5,6,False,13.069133901566817,2.650348539834964
18,bi,16,2,5,6,True,13.117733909372868,2.6795895264004335
18,bi,16,2,5,7,False,13.2638199678471,2.7529807533920567
18,bi,16,2,5,7,True,13.118335034690913,2.684209257161934
18,bi,16,2,5,8,False,13.072234175114389,2.653858864652985
18,bi,16,2,5,8,True,13.112763067536907,2.6795321299975816
18,bi,16,2,5,9,False,13.180012152745398,2.714831934793415
18,bi,16,2,5,9,True,13.113113575808478,2.6816023455493156
