optimizer,learning_rate,amsgrad,exponential_decay,num,epoch,ensemble,smape,mase*
adam,0.0005,False,False,1,9,True,13.402986823245596,2.7314563097827076
adam,0.0005,False,False,1,10,False,13.293240324202019,2.7209782652302064
adam,0.0005,False,False,1,10,True,13.342414456879254,2.720931047162395
adam,0.0005,False,False,1,11,False,14.004764189122215,2.957137699257347
adam,0.0005,False,False,1,11,True,13.370279642226539,2.7352197065319612
adam,0.0005,False,False,1,12,False,13.52408307524481,2.7680122984040234
adam,0.0005,False,False,1,12,True,13.368788184181058,2.7368376953261615
adam,0.0005,False,False,1,13,False,14.037474739231072,2.8060756011337777
adam,0.0005,False,False,1,13,True,13.38495117242815,2.736509523113186
adam,0.0005,False,False,1,14,False,13.561699889713468,2.797490961356614
adam,0.0005,False,False,1,14,True,13.3677829783851,2.736417980314863
adam,0.0005,False,False,1,15,False,13.771413459580366,2.8165617035082575
adam,0.0005,False,False,1,15,True,13.36793779534637,2.7364600245220885
adam,0.0005,False,False,2,1,False,13.770097814356559,2.8688504465615394
adam,0.0005,False,False,2,1,True,13.770097814356559,2.8688504465615394
adam,0.0005,False,False,2,2,False,14.374852946563902,2.756290489958583
adam,0.0005,False,False,2,2,True,13.451714145578492,2.722523204661262
adam,0.0005,False,False,2,3,False,14.393408807275453,2.819136588526081
adam,0.0005,False,False,2,3,True,13.844990095962618,2.758137054121074
adam,0.0005,False,False,2,4,False,13.154429704740249,2.679783442127513
adam,0.0005,False,False,2,4,True,13.333633965705303,2.7040063598557826
adam,0.0005,False,False,2,5,False,14.329749161482106,2.8661312256184384
adam,0.0005,False,False,2,5,True,13.665246714952787,2.742151735893015
adam,0.0005,False,False,2,6,False,13.99344855254176,2.877570528358972
adam,0.0005,False,False,2,6,True,13.592852178684774,2.7548817264282706
adam,0.0005,False,False,2,7,False,13.37764187348018,2.709282340049858
adam,0.0005,False,False,2,7,True,13.50834657660575,2.735893122655033
adam,0.0005,False,False,2,8,False,13.322078988317076,2.7126621596709084
adam,0.0005,False,False,2,8,True,13.389345641959702,2.721538054990756
adam,0.0005,False,False,2,9,False,13.392791849239295,2.68438882558388
adam,0.0005,False,False,2,9,True,13.343331967274056,2.7063639103252974
adam,0.0005,False,False,2,10,False,13.359660943288583,2.730013075420063
adam,0.0005,False,False,2,10,True,13.300825361303964,2.7062153659332178
adam,0.0005,False,False,2,11,False,13.866680132926453,2.861772317637534
adam,0.0005,False,False,2,11,True,13.331581453009342,2.7161124304957838
adam,0.0005,False,False,2,12,False,13.56170190469536,2.6748485189868387
adam,0.0005,False,False,2,12,True,13.314033466272187,2.705712674248729
adam,0.0005,False,False,2,13,False,13.35983158274081,2.691636654970086
adam,0.0005,False,False,2,13,True,13.29841470091583,2.6986426261830165
adam,0.0005,False,False,2,14,False,13.1729286561126,2.6752101545878966
adam,0.0005,False,False,2,14,True,13.243691452906281,2.69073409640944
adam,0.0005,False,False,2,15,False,13.503377116986227,2.715873039835178
adam,0.0005,False,False,2,15,True,13.231313306797194,2.686000720041527
adam,0.0005,False,False,3,1,False,13.675561150004684,2.7905024774174927
adam,0.0005,False,False,3,1,True,13.675561150004684,2.7905024774174927
adam,0.0005,False,False,3,2,False,13.544425830971292,2.706170320525165
adam,0.0005,False,False,3,2,True,13.439054472389886,2.723364952407174
adam,0.0005,False,False,3,3,False,13.889832038499522,2.8864079319408105
adam,0.0005,False,False,3,3,True,13.448815543909653,2.7398238896930525
adam,0.0005,False,False,3,4,False,13.629316147358574,2.736508723165516
adam,0.0005,False,False,3,4,True,13.394560647139356,2.7225439916259195
adam,0.0005,False,False,3,5,False,13.338289065271848,2.675784899302757
adam,0.0005,False,False,3,5,True,13.308430556237989,2.70135780874285
adam,0.0005,False,False,3,6,False,13.334413155661275,2.697407756230687
adam,0.0005,False,False,3,6,True,13.24847431286806,2.68441789453109
adam,0.0005,False,False,3,7,False,13.62283186479873,2.7352602568608275
adam,0.0005,False,False,3,7,True,13.243131789318983,2.6827490210171105
adam,0.0005,False,False,3,8,False,13.153454415323406,2.658535048056852
adam,0.0005,False,False,3,8,True,13.161949354209469,2.668658575245227
adam,0.0005,False,False,3,9,False,13.510887097955507,2.785414921116209
adam,0.0005,False,False,3,9,True,13.178480847144124,2.6777843525484677
adam,0.0005,False,False,3,10,False,13.767120529680449,2.8989767461580747
adam,0.0005,False,False,3,10,True,13.177152333784049,2.6875551534594897
adam,0.0005,False,False,3,11,False,13.245708398375893,2.6585076302975086
adam,0.0005,False,False,3,11,True,13.139776856684415,2.6742779189824804
adam,0.0005,False,False,3,12,False,13.333097228134294,2.7275872561450463
adam,0.0005,False,False,3,12,True,13.131459003558493,2.674742537043361
adam,0.0005,False,False,3,13,False,13.452362745086896,2.76806996814293
adam,0.0005,False,False,3,13,True,13.141835643983304,2.682307568174711
adam,0.0005,False,False,3,14,False,13.201698881238542,2.674057270837277
adam,0.0005,False,False,3,14,True,13.10882804305844,2.674000124800501
adam,0.0005,False,False,3,15,False,13.519678377812637,2.7552917990035195
adam,0.0005,False,False,3,15,True,13.1150455864479,2.677466314957672
adam,0.0005,False,False,,0,True,13.79002248178937,2.8980015442667986
adam,0.0005,False,False,,1,True,13.92263646496388,2.73745676737951
adam,0.0005,False,False,,2,True,13.595551720510027,2.7717014238196835
adam,0.0005,False,False,,3,True,13.249998843810248,2.7030408064391906
adam,0.0005,False,False,,4,True,13.191399128421534,2.66985257379625
adam,0.0005,False,False,,5,True,13.457874260500658,2.747914371285086
adam,0.0005,False,False,,6,True,13.31455711448153,2.6952057550906328
adam,0.0005,False,False,,7,True,13.12380892339054,2.664096968166659
adam,0.0005,False,False,,8,True,13.30788292773404,2.70975927358408
adam,0.0005,False,False,,9,True,13.376693372031289,2.780185438918481
adam,0.0005,False,False,,10,True,13.28165063281149,2.722091585548026
adam,0.0005,False,False,,11,True,13.178956730576036,2.6675575085904795
adam,0.0005,False,False,,12,True,13.266630394250758,2.713649010534874
adam,0.0005,False,False,,13,True,13.103300092271676,2.6666719974509596
adam,0.0005,False,False,,14,True,13.376704049428668,2.717973213028372
adam,0.0005,False,False,,,True,13.18258508323374,2.688002111664959
adam,0.0005,False,True,0,1,False,15.198419342334944,3.30375923967968
adam,0.0005,False,True,0,1,True,15.198419342334944,3.30375923967968
adam,0.0005,False,True,0,2,False,13.65603813519225,2.802765436675275
adam,0.0005,False,True,0,2,True,14.195915940499553,2.9997516398503885
adam,0.0005,False,True,0,3,False,13.379210338393206,2.74087202329015
adam,0.0005,False,True,0,3,True,13.568648133624633,2.8030002449755487
adam,0.0005,False,True,0,4,False,13.485421417839834,2.7840454705906343
adam,0.0005,False,True,0,4,True,13.484711277312721,2.792425502211086
adam,0.0005,False,True,0,5,False,13.487547562510649,2.7375457455147183
adam,0.0005,False,True,0,5,True,13.40554994355404,2.7640850638927867
adam,0.0005,False,True,0,6,False,13.387843867486763,2.72911314469957
adam,0.0005,False,True,0,6,True,13.358194506999592,2.751703974089914
adam,0.0005,False,True,0,7,False,13.230222685523387,2.6886555244128454
adam,0.0005,False,True,0,7,True,13.304949887471729,2.736596415015227
adam,0.0005,False,True,0,8,False,13.240376863346432,2.6851455022730506
adam,0.0005,False,True,0,8,True,13.262338283656488,2.7233137386465356
adam,0.0005,False,True,0,9,False,13.286109856461248,2.693609255345208
adam,0.0005,False,True,0,9,True,13.252957861448436,2.7160915084572794
adam,0.0005,False,True,0,10,False,13.511048596080641,2.7849171265718935
adam,0.0005,False,True,0,10,True,13.252503829319876,2.7195237426993293
adam,0.0005,False,True,0,11,False,13.601345581017439,2.8150935714893013
adam,0.0005,False,True,0,11,True,13.272338289333579,2.724611136437809
adam,0.0005,False,True,0,12,False,13.211943669288868,2.6627910165376316
adam,0.0005,False,True,0,12,True,13.243461727088,2.715705552100841
adam,0.0005,False,True,0,13,False,13.467317393284128,2.7078110466343235
adam,0.0005,False,True,0,13,True,13.245730484559104,2.712505518526885
adam,0.0005,False,True,0,14,False,13.189874208961804,2.685226630166814
adam,0.0005,False,True,0,14,True,13.224266502992561,2.7069779027470107
adam,0.0005,False,True,0,15,False,13.23508148682407,2.6571600100574098
adam,0.0005,False,True,0,15,True,13.21264336119118,2.7006048385598533
adam,0.0005,False,True,1,1,False,13.339669815310007,2.712532531542653
adam,0.0005,False,True,1,1,True,13.339669815310007,2.712532531542653
adam,0.0005,False,True,1,2,False,13.51100374425872,2.6948289647274786
adam,0.0005,False,True,1,2,True,13.273836579517173,2.6818812541255888
adam,0.0005,False,True,1,3,False,13.404895375256011,2.709281537667505
adam,0.0005,False,True,1,3,True,13.275770097339505,2.6774239512936817
adam,0.0005,False,True,1,4,False,13.677301501167976,2.813523857167422
adam,0.0005,False,True,1,4,True,13.2566613608908,2.6875954569970495
adam,0.0005,False,True,1,5,False,13.446534359671505,2.7430270936970573
adam,0.0005,False,True,1,5,True,13.27762642422254,2.6990104564631605
adam,0.0005,False,True,1,6,False,13.327564984843812,2.6715136513161215
adam,0.0005,False,True,1,6,True,13.215546549771327,2.6797029724996464
adam,0.0005,False,True,1,7,False,13.426321746022142,2.6866219374189835
adam,0.0005,False,True,1,7,True,13.216162043017578,2.6756224957652264
adam,0.0005,False,True,1,8,False,13.454358994894742,2.7431099600138436
adam,0.0005,False,True,1,8,True,13.2066498545075,2.6769728925487417
adam,0.0005,False,True,1,9,False,13.826414255362515,2.8831248414207535
adam,0.0005,False,True,1,9,True,13.229950761578413,2.6905308523499363
adam,0.0005,False,True,1,10,False,13.19157758328768,2.6753284554962327
adam,0.0005,False,True,1,10,True,13.186361256493123,2.680464501592418
adam,0.0005,False,True,1,11,False,13.343501005491307,2.734069807445049
adam,0.0005,False,True,1,11,True,13.186343425347111,2.685500154514761
adam,0.0005,False,True,1,12,False,13.524050675601213,2.785766670293775
adam,0.0005,False,True,1,12,True,13.210998694813577,2.695180710052475
adam,0.0005,False,True,1,13,False,13.52183166869343,2.756060449564232
adam,0.0005,False,True,1,13,True,13.236004343550368,2.7038797036677695
adam,0.0005,False,True,1,14,False,13.668284388563524,2.760147631233727
adam,0.0005,False,True,1,14,True,13.243300772937957,2.7029970460819617
adam,0.0005,False,True,1,15,False,13.219206872879775,2.662250408938112
adam,0.0005,False,True,1,15,True,13.224385183910302,2.696804849568389
adam,0.0005,False,True,2,1,False,14.856460678348373,3.1589567069238704
adam,0.0005,False,True,2,1,True,14.856460678348373,3.1589567069238704
adam,0.0005,False,True,2,2,False,13.560978960416984,2.6910450952605025
adam,0.0005,False,True,2,2,True,13.522054432815143,2.7795084030467185
adam,0.0005,False,True,2,3,False,13.564772903728539,2.7955085335627268
adam,0.0005,False,True,2,3,True,13.549060522283918,2.7954262188979704
adam,0.0005,False,True,2,4,False,13.61176381282053,2.7519375737224476
adam,0.0005,False,True,2,4,True,13.358803417717693,2.7364833907846116
adam,0.0005,False,True,2,5,False,13.439147789917678,2.725380325341045
adam,0.0005,False,True,2,5,True,13.343064967992584,2.7358920456782934
adam,0.0005,False,True,2,6,False,13.629493206414487,2.8198060005696735
adam,0.0005,False,True,2,6,True,13.333915388186718,2.739416069593823
adam,0.0005,False,True,2,7,False,13.64093543925768,2.7904149586994533
adam,0.0005,False,True,2,7,True,13.356033446773484,2.7429355899660135
adam,0.0005,False,True,2,8,False,13.334657090758867,2.6936533987823825
adam,0.0005,False,True,2,8,True,13.32496316403231,2.7302505449459202
adam,0.0005,False,True,2,9,False,13.346926618010352,2.7079687134848043
adam,0.0005,False,True,2,9,True,13.29496123109338,2.722306684632678
adam,0.0005,False,True,2,10,False,13.275871129471986,2.701895421090557
adam,0.0005,False,True,2,10,True,13.265477299230263,2.7119316221414618
adam,0.0005,False,True,2,11,False,13.447830934430598,2.7914239510458048
adam,0.0005,False,True,2,11,True,13.274525341607433,2.7212224163720826
adam,0.0005,False,True,2,12,False,13.3269667526314,2.7383668594084662
adam,0.0005,False,True,2,12,True,13.256463134182688,2.719261877459696
adam,0.0005,False,True,2,13,False,13.305772400784132,2.7067083790877797
adam,0.0005,False,True,2,13,True,13.234135850436136,2.7123421391871982
adam,0.0005,False,True,2,14,False,13.443025749923775,2.7794800967862328
adam,0.0005,False,True,2,14,True,13.24012896990198,2.7166794757938404
adam,0.0005,False,True,2,15,False,13.28395259800879,2.7015481798432126
adam,0.0005,False,True,2,15,True,13.230345142489105,2.712148988337361
adam,0.0005,False,True,3,1,False,15.084884797578688,3.32964456434144
adam,0.0005,False,True,3,1,True,15.084884797578688,3.32964456434144
adam,0.0005,False,True,3,2,False,13.68632826046717,2.7118172905293334
adam,0.0005,False,True,3,2,True,13.86380922236505,2.913355887100752
adam,0.0005,False,True,3,3,False,13.560161853772254,2.7132998729585722
adam,0.0005,False,True,3,3,True,13.36201442963579,2.6976544123348924
adam,0.0005,False,True,3,4,False,13.35966077156391,2.7179621382952193
adam,0.0005,False,True,3,4,True,13.250340716811564,2.6936332875129847
adam,0.0005,False,True,3,5,False,13.249659097512799,2.667115262433105
adam,0.0005,False,True,3,5,True,13.248427348586825,2.684263743287242
adam,0.0005,False,True,3,6,False,13.291140713355865,2.7045979080099336
adam,0.0005,False,True,3,6,True,13.182858209964955,2.678044678210831
adam,0.0005,False,True,3,7,False,13.331217815442937,2.698052214996008
adam,0.0005,False,True,3,7,True,13.19716197710342,2.6800828557184144
adam,0.0005,False,True,3,8,False,13.71895119420174,2.762800650621437
adam,0.0005,False,True,3,8,True,13.211818012176273,2.6820013182104447
adam,0.0005,False,True,3,9,False,13.294164321501542,2.7014791130890363
adam,0.0005,False,True,3,9,True,13.198097066300218,2.6830124986564927
adam,0.0005,False,True,3,10,False,13.15025639437425,2.652367246105531
adam,0.0005,False,True,3,10,True,13.15809823418592,2.6752001191690575
adam,0.0005,False,True,3,11,False,13.293423351514132,2.710820892664461
adam,0.0005,False,True,3,11,True,13.146054239771743,2.676673378322407
adam,0.0005,False,True,3,12,False,13.22757096902931,2.671512117556173
adam,0.0005,False,True,3,12,True,13.14048216071197,2.6733147187026396
adam,0.0005,False,True,3,13,False,13.348587774351966,2.6910371150378616
adam,0.0005,False,True,3,13,True,13.145628068440098,2.672151989093363
adam,0.0005,False,True,3,14,False,13.198144602282257,2.651106015818691
adam,0.0005,False,True,3,14,True,13.130700294440924,2.6670622738226757
adam,0.0005,False,True,3,15,False,13.4387757888149,2.734720859866264
adam,0.0005,False,True,3,15,True,13.133065936125323,2.666683996170306
adam,0.0005,False,True,,0,True,14.44620615454613,3.1211906032762498
adam,0.0005,False,True,,1,True,13.269702089331231,2.665855315628802
adam,0.0005,False,True,,2,True,13.258569250175292,2.702144607835337
adam,0.0005,False,True,,3,True,13.328972519683417,2.7296882677397414
adam,0.0005,False,True,,4,True,13.280920931535535,2.7015130257338167
adam,0.0005,False,True,,5,True,13.205334251101384,2.6929944641663313
adam,0.0005,False,True,,6,True,13.20810880990548,2.6892009964250745
adam,0.0005,False,True,,7,True,13.248926334856582,2.693187193766211
adam,0.0005,False,True,,8,True,13.245558441587928,2.70115433000458
adam,0.0005,False,True,,9,True,13.111474303622993,2.6735393927013926
adam,0.0005,False,True,,10,True,13.341972027769955,2.7497583780021833
adam,0.0005,False,True,,11,True,13.16679006508387,2.6842022590398327
adam,0.0005,False,True,,12,True,13.291548040213545,2.6937081568583388
adam,0.0005,False,True,,13,True,13.166554011183148,2.683888586977957
adam,0.0005,False,True,,14,True,13.146944841719106,2.6627727184275005
adam,0.0005,False,True,,,True,13.175950130202772,2.6924295715926436
adam,0.0005,True,False,0,1,False,14.225073894970597,2.959803054067276
adam,0.0005,True,False,0,1,True,14.225073894970597,2.959803054067276
adam,0.0005,True,False,0,2,False,14.870077846176832,2.941106903590148
adam,0.0005,True,False,0,2,True,14.05736950449231,2.872962608740038
adam,0.0005,True,False,0,3,False,14.401597493724172,2.7962860036864585
adam,0.0005,True,False,0,3,True,14.239209708886719,2.8392004383273926
adam,0.0005,True,False,0,4,False,14.925816369441371,3.046978905094045
adam,0.0005,True,False,0,4,True,14.405848913926281,2.9030922710040428
adam,0.0005,True,False,0,5,False,13.462750362805547,2.709845861180793
adam,0.0005,True,False,0,5,True,14.071653064765602,2.8268181131904955
adam,0.0005,True,False,0,6,False,13.681166779417556,2.6813121877191564
adam,0.0005,True,False,0,6,True,13.80763213252099,2.768578306249737
adam,0.0005,True,False,0,7,False,13.658411035782914,2.8048245038071276
adam,0.0005,True,False,0,7,True,13.721538231391222,2.7707263915291303
adam,0.0005,True,False,0,8,False,13.309747161190689,2.6928043214706108
adam,0.0005,True,False,0,8,True,13.535849820363923,2.738899618450035
adam,0.0005,True,False,0,9,False,13.618429630340056,2.8062738892172336
adam,0.0005,True,False,0,9,True,13.50797828741935,2.7485246562826102
adam,0.0005,True,False,0,10,False,13.351159154030546,2.687658227788388
adam,0.0005,True,False,0,10,True,13.410249809750475,2.7261334915224467
adam,0.0005,True,False,0,11,False,13.418467388267594,2.726544320512906
adam,0.0005,True,False,0,11,True,13.375724545390558,2.7207424743336324
adam,0.0005,True,False,0,12,False,13.578442947211073,2.7404442832786153
adam,0.0005,True,False,0,12,True,13.37890070277352,2.7220458605933495
adam,0.0005,True,False,0,13,False,13.25041775289708,2.6794492830604706
adam,0.0005,True,False,0,13,True,13.337804978836814,2.7126727677251083
adam,0.0005,True,False,0,14,False,13.304328934960887,2.7162979305895796
adam,0.0005,True,False,0,14,True,13.320764019642304,2.711098330931432
adam,0.0005,True,False,0,15,False,13.235322605040613,2.6792964261415424
adam,0.0005,True,False,0,15,True,13.287971938378664,2.7035753890098917
adam,0.0005,True,False,1,1,False,14.769316311918455,3.11071827607157
adam,0.0005,True,False,1,1,True,14.769316311918455,3.11071827607157
adam,0.0005,True,False,1,2,False,13.589194047745629,2.768508657531808
adam,0.0005,True,False,1,2,True,14.013143076880374,2.900936380298297
adam,0.0005,True,False,1,3,False,13.386263984902778,2.7245743160293774
adam,0.0005,True,False,1,3,True,13.510345641306609,2.7698315359712318
adam,0.0005,True,False,1,4,False,13.524359163389514,2.766373381274316
adam,0.0005,True,False,1,4,True,13.472887904184114,2.7664960216587717
adam,0.0005,True,False,1,5,False,13.681221979079126,2.7675968131382143
adam,0.0005,True,False,1,5,True,13.500811562270954,2.7629988142159267
adam,0.0005,True,False,1,6,False,13.342998762372506,2.6874856406847303
adam,0.0005,True,False,1,6,True,13.423600085004567,2.739748661085815
adam,0.0005,True,False,1,7,False,13.621098477153025,2.7760660359309512
adam,0.0005,True,False,1,7,True,13.45228547083201,2.745314374172438
adam,0.0005,True,False,1,8,False,13.32659777356609,2.7256078960311103
adam,0.0005,True,False,1,8,True,13.398919041083845,2.736495215578132
adam,0.0005,True,False,1,9,False,14.052894429089111,2.8109766360658726
adam,0.0005,True,False,1,9,True,13.445600801424225,2.746434827146963
adam,0.0005,True,False,1,10,False,13.17458313662074,2.671123012357416
adam,0.0005,True,False,1,10,True,13.38554778954002,2.7325819330557213
adam,0.0005,True,False,1,11,False,13.16437841260454,2.661612258865752
adam,0.0005,True,False,1,11,True,13.33877452390559,2.72040911384811
adam,0.0005,True,False,1,12,False,13.283045375019912,2.695108400881827
adam,0.0005,True,False,1,12,True,13.285253276993496,2.7103035460947518
adam,0.0005,True,False,1,13,False,13.44314596480244,2.7508174410091453
adam,0.0005,True,False,1,13,True,13.282135218160393,2.711545647070294
adam,0.0005,True,False,1,14,False,13.285056586279218,2.6872131498846143
adam,0.0005,True,False,1,14,True,13.263508021800657,2.705914681214532
adam,0.0005,True,False,1,15,False,13.19299593244797,2.672487742327163
adam,0.0005,True,False,1,15,True,13.245902431736708,2.700239498855736
adam,0.0005,True,False,2,1,False,13.841969719028874,2.827895808089073
adam,0.0005,True,False,2,1,True,13.841969719028874,2.827895808089073
adam,0.0005,True,False,2,2,False,14.161352767557657,3.008331987143096
adam,0.0005,True,False,2,2,True,13.837167415912537,2.884530466504438
adam,0.0005,True,False,2,3,False,13.368349575117922,2.7165912360414963
adam,0.0005,True,False,2,3,True,13.560791219699857,2.8008383061131124
adam,0.0005,True,False,2,4,False,13.270892061155337,2.675787057739633
adam,0.0005,True,False,2,4,True,13.366302467653718,2.7411346761344335
adam,0.0005,True,False,2,5,False,13.694665161375069,2.744853997391598
adam,0.0005,True,False,2,5,True,13.340357098703329,2.7264274879203585
adam,0.0005,True,False,2,6,False,13.428850806915616,2.7359873940377137
adam,0.0005,True,False,2,6,True,13.319984343899325,2.72044820205455
adam,0.0005,True,False,2,7,False,13.311670304994694,2.6839406700272033
adam,0.0005,True,False,2,7,True,13.2732987748054,2.7036532301951963
adam,0.0005,True,False,2,8,False,13.513647008173985,2.7709240048675956
adam,0.0005,True,False,2,8,True,13.26943626625002,2.709493319288411
adam,0.0005,True,False,2,9,False,13.31996918854201,2.736383211416354
adam,0.0005,True,False,2,9,True,13.268940792386521,2.7144550096707265
adam,0.0005,True,False,2,10,False,13.278207953061889,2.677879047424487
adam,0.0005,True,False,2,10,True,13.2330842058198,2.7020447286054847
adam,0.0005,True,False,2,11,False,13.313933446634586,2.68347622221938
adam,0.0005,True,False,2,11,True,13.2051914082714,2.6921010487068306
adam,0.0005,True,False,2,12,False,13.362073016209811,2.680418873558921
adam,0.0005,True,False,2,12,True,13.189628666510178,2.6878542392720237
adam,0.0005,True,False,2,13,False,13.159097590938702,2.6554655037493657
adam,0.0005,True,False,2,13,True,13.16786988929674,2.6816416654205364
adam,0.0005,True,False,2,14,False,13.775949076081009,2.877083459517786
adam,0.0005,True,False,2,14,True,13.17471329768042,2.6864360406686814
adam,0.0005,True,False,2,15,False,13.701060687891243,2.860713075149937
adam,0.0005,True,False,2,15,True,13.189165858110302,2.693100135971799
adam,0.0005,True,False,3,1,False,14.572186229090233,3.1115662628190197
adam,0.0005,True,False,3,1,True,14.572186229090233,3.1115662628190197
adam,0.0005,True,False,3,2,False,13.527613243279133,2.7322573165496573
adam,0.0005,True,False,3,2,True,13.385128116443356,2.7397038085103227
adam,0.0005,True,False,3,3,False,13.58272788511364,2.762879525063323
adam,0.0005,True,False,3,3,True,13.422160632215709,2.75337364070898
adam,0.0005,True,False,3,4,False,13.640937742433511,2.7240407915902307
adam,0.0005,True,False,3,4,True,13.346771110070998,2.7230862240206815
adam,0.0005,True,False,3,5,False,13.48509594964854,2.709278078115892
adam,0.0005,True,False,3,5,True,13.30027819490689,2.704932300190411
adam,0.0005,True,False,3,6,False,13.288771418466744,2.6973103177819913
adam,0.0005,True,False,3,6,True,13.242217119336608,2.6893740450724795
adam,0.0005,True,False,3,7,False,13.439811640182974,2.764644418374033
adam,0.0005,True,False,3,7,True,13.252496028259007,2.7004550824788938
adam,0.0005,True,False,3,8,False,13.219217518554611,2.6743080205396423
adam,0.0005,True,False,3,8,True,13.21044952894651,2.6882127624804433
adam,0.0005,True,False,3,9,False,13.260914525587284,2.7003598104883775
adam,0.0005,True,False,3,9,True,13.1904319954596,2.6863162017863336
adam,0.0005,True,False,3,10,False,13.477726535906271,2.684167781062401
adam,0.0005,True,False,3,10,True,13.189280069901919,2.68149678289068
adam,0.0005,True,False,3,11,False,13.214537004989694,2.6879029371456333
adam,0.0005,True,False,3,11,True,13.171422349759975,2.6779145590293956
adam,0.0005,True,False,3,12,False,13.49915614955785,2.7610497697017182
adam,0.0005,True,False,3,12,True,13.175829452077059,2.681763159086516
adam,0.0005,True,False,3,13,False,13.231571612471544,2.6828776851365475
adam,0.0005,True,False,3,13,True,13.168510645944174,2.680443182383652
adam,0.0005,True,False,3,14,False,13.506416267233451,2.7617090357219767
adam,0.0005,True,False,3,14,True,13.172478048631637,2.6840523869313486
adam,0.0005,True,False,3,15,False,13.217379538783495,2.6835766073562928
adam,0.0005,True,False,3,15,True,13.169248096703136,2.68264484415197
adam,0.0005,True,False,,0,True,14.040403969105952,2.950760747215977
adam,0.0005,True,False,,1,True,13.496888903780848,2.7771225602766973
adam,0.0005,True,False,,2,True,13.316293946599476,2.716775071466278
adam,0.0005,True,False,,3,True,13.47739740346819,2.7278083725691498
adam,0.0005,True,False,,4,True,13.369778057003115,2.6958904033896296
adam,0.0005,True,False,,5,True,13.229944838702194,2.677817708748011
adam,0.0005,True,False,,6,True,13.37658567560538,2.7401813832178923
adam,0.0005,True,False,,7,True,13.18393047726208,2.6925519547119445
adam,0.0005,True,False,,8,True,13.355137963306248,2.7451276888030924
adam,0.0005,True,False,,9,True,13.178263596038477,2.661971543917666
adam,0.0005,True,False,,10,True,13.143127993510783,2.667633415548007
adam,0.0005,True,False,,11,True,13.24422423538905,2.6941374937522045
