input_len,n_samples,combinations,num,epoch,ensemble,smape,mase*
18,1400000,2,7,15,True,13.594673462177283,2.7336252938983443
18,1400000,2,8,1,False,13.612453432736093,2.731058820015079
18,1400000,2,8,1,True,13.612453432736093,2.731058820015079
18,1400000,2,8,2,False,13.62032644803562,2.7324955707689136
18,1400000,2,8,2,True,13.592975790847124,2.7289026399517975
18,1400000,2,8,3,False,13.749746847582298,2.7472809205814657
18,1400000,2,8,3,True,13.619921228988082,2.731526022328587
18,1400000,2,8,4,False,13.776914838982089,2.7628583571870147
18,1400000,2,8,4,True,13.649679788921363,2.7365784131408093
18,1400000,2,8,5,False,13.653746174758163,2.7357865299019504
18,1400000,2,8,5,True,13.645082796639779,2.7353453192352304
18,1400000,2,8,6,False,13.816148851254573,2.7907943793766776
18,1400000,2,8,6,True,13.66122936085584,2.740356857569459
18,1400000,2,8,7,False,13.603582924147192,2.7234364035911933
18,1400000,2,8,7,True,13.642577230700306,2.736546366845532
18,1400000,2,8,8,False,13.755595988855285,2.7526299256289395
18,1400000,2,8,8,True,13.65449971464255,2.7376199517156397
18,1400000,2,8,9,False,13.740834482175853,2.761854740704299
18,1400000,2,8,9,True,13.660641637406965,2.739478492197727
18,1400000,2,8,10,False,13.726016084939783,2.73886174902778
18,1400000,2,8,10,True,13.659577640765901,2.73855213463652
18,1400000,2,8,11,False,13.725016515947752,2.753564997254527
18,1400000,2,8,11,True,13.660012601378723,2.7392432063572705
18,1400000,2,8,12,False,13.7493101031739,2.7678337124514347
18,1400000,2,8,12,True,13.665630587540308,2.741405406550142
18,1400000,2,8,13,False,13.660924676234156,2.734300621385539
18,1400000,2,8,13,True,13.660929743334378,2.739833022850404
18,1400000,2,8,14,False,13.652734618519686,2.738295287688974
18,1400000,2,8,14,True,13.655714417398569,2.73892586337574
18,1400000,2,8,15,False,13.671877753090873,2.7409164363270904
18,1400000,2,8,15,True,13.653524972062938,2.7383377513434004
18,1400000,2,9,1,False,13.710648213921173,2.755089650503776
18,1400000,2,9,1,True,13.710648213921173,2.755089650503776
18,1400000,2,9,2,False,13.729143972774452,2.7509273984190283
18,1400000,2,9,2,True,13.699869986084549,2.7497934315588166
18,1400000,2,9,3,False,13.830237600799004,2.7723928017530555
18,1400000,2,9,3,True,13.725785243795663,2.7535316556117286
18,1400000,2,9,4,False,13.835714808350343,2.7776641619608284
18,1400000,2,9,4,True,13.743657954977119,2.75782787312645
18,1400000,2,9,5,False,13.737267420102361,2.7567955230547914
18,1400000,2,9,5,True,13.741968684881483,2.7568657062540924
18,1400000,2,9,6,False,13.785738867245495,2.7711824974050745
18,1400000,2,9,6,True,13.738333364131257,2.7586595532097933
18,1400000,2,9,7,False,13.793855163837563,2.7760740555122743
18,1400000,2,9,7,True,13.741642158588093,2.7601928816449557
18,1400000,2,9,8,False,13.755085088777411,2.754421512055352
18,1400000,2,9,8,True,13.73090354564896,2.757603185341779
18,1400000,2,9,9,False,13.729040196933893,2.7470340295231517
18,1400000,2,9,9,True,13.725218328935787,2.75573765025103
18,1400000,2,9,10,False,13.824025777742904,2.758993597784923
18,1400000,2,9,10,True,13.728554859027032,2.754264322609653
18,1400000,2,9,11,False,13.677994757194904,2.738832683753888
18,1400000,2,9,11,True,13.718604232237032,2.752101752466716
18,1400000,2,9,12,False,13.817485841612545,2.7676687055248426
18,1400000,2,9,12,True,13.725792613554194,2.753111400890817
18,1400000,2,9,13,False,13.869473925851885,2.785967459702449
18,1400000,2,9,13,True,13.735117607807389,2.7547509285637335
18,1400000,2,9,14,False,13.799978069540995,2.771669190337411
18,1400000,2,9,14,True,13.734485378264331,2.7553090417005492
18,1400000,2,9,15,False,13.83777548067088,2.7815080940547023
18,1400000,2,9,15,True,13.738051627482262,2.7566126636569916
18,1400000,2,4,1,False,13.376808754816667,2.6990197024512623
18,1400000,2,4,1,True,13.376808754816667,2.6990197024512623
18,1400000,2,4,2,False,13.37086181646669,2.7069419959964414
18,1400000,2,4,2,True,13.354085915167042,2.699685988494683
18,1400000,2,4,3,False,13.444212052529972,2.717471424958949
18,1400000,2,4,3,True,13.365368642236364,2.703698519609083
18,1400000,2,4,4,False,13.533972420190056,2.735324280871962
18,1400000,2,4,4,True,13.388514486214014,2.7087584993830536
18,1400000,2,4,5,False,13.447342095039026,2.7277871672521465
18,1400000,2,4,5,True,13.394472897324265,2.710684155227245
18,1400000,2,4,6,False,13.414146238316848,2.7020233322665104
18,1400000,2,4,6,True,13.380723793321142,2.706948332517857
18,1400000,2,4,7,False,13.256467215552197,2.683438118307799
18,1400000,2,4,7,True,13.353648758073057,2.7026402792895876
18,1400000,2,4,8,False,13.385695724035944,2.7050502830948018
18,1400000,2,4,8,True,13.352259236562015,2.7016904074042314
18,1400000,2,4,9,False,13.423614086194673,2.7050763235863653
18,1400000,2,4,9,True,13.356315006986287,2.7008309684230087
18,1400000,2,4,10,False,13.487133034114759,2.7330597506165444
18,1400000,2,4,10,True,13.36430399676237,2.7030106386436303
18,1400000,2,4,11,False,13.40186458934683,2.705920348701329
18,1400000,2,4,11,True,13.360564276709493,2.7022379544421105
18,1400000,2,4,12,False,13.394710247354494,2.7089923628094303
18,1400000,2,4,12,True,13.358327231758704,2.7021175560517907
18,1400000,2,4,13,False,13.460116569299514,2.7117241676424473
18,1400000,2,4,13,True,13.36078641456183,2.702238099112835
18,1400000,2,4,14,False,13.330042810357623,2.694058674785627
18,1400000,2,4,14,True,13.355540298063607,2.7011480415558737
18,1400000,2,4,15,False,13.435346042653055,2.7178299434068856
18,1400000,2,4,15,True,13.359870592020574,2.702016421051403
18,1400000,2,3,1,False,13.414429334643723,2.722203961022899
18,1400000,2,3,1,True,13.414429334643723,2.722203961022899
18,1400000,2,3,2,False,13.370538351784122,2.717221692969836
18,1400000,2,3,2,True,13.377090735553463,2.7173806687853768
18,1400000,2,3,3,False,13.417205736891642,2.726124086762985
18,1400000,2,3,3,True,13.37417785297319,2.718164645109498
18,1400000,2,3,4,False,13.31169757753429,2.6907954178665374
18,1400000,2,3,4,True,13.349374378387893,2.711081123205904
18,1400000,2,3,5,False,13.375844589304473,2.703463974391287
18,1400000,2,3,5,True,13.348240188243395,2.7083871701941824
18,1400000,2,3,6,False,13.495893554460068,2.7321840897856142
18,1400000,2,3,6,True,13.352530898495658,2.7093505027909592
18,1400000,2,3,7,False,13.39703985289782,2.714058693770573
18,1400000,2,3,7,True,13.354132374878379,2.7088011031515826
18,1400000,2,3,8,False,13.367087143865536,2.70652654390782
18,1400000,2,3,8,True,13.345960471275111,2.7070783497962663
18,1400000,2,3,9,False,13.357942340851114,2.699569130169861
18,1400000,2,3,9,True,13.342535021001261,2.7052735696565087
18,1400000,2,3,10,False,13.422628033424502,2.721671129832322
18,1400000,2,3,10,True,13.345329586717144,2.7063872560715194
18,1400000,2,3,11,False,13.343338317128685,2.7061069912044418
18,1400000,2,3,11,True,13.342458053988421,2.7060079151676066
18,1400000,2,3,12,False,13.312118745638285,2.6862770546141737
18,1400000,2,3,12,True,13.331055499973079,2.703219113811991
18,1400000,2,3,13,False,13.366834813831595,2.6981954693775365
18,1400000,2,3,13,True,13.325007206265212,2.701590207059286
18,1400000,2,3,14,False,13.40689149144915,2.714324878341526
18,1400000,2,3,14,True,13.324676129861095,2.7013884273776645
18,1400000,2,3,15,False,13.355213438191411,2.708042513809577
18,1400000,2,3,15,True,13.32270011021859,2.70150873028461
18,1400000,2,0,1,False,13.51554590162855,2.70489294244223
18,1400000,2,0,1,True,13.51554590162855,2.70489294244223
18,1400000,2,0,2,False,14.065872758705053,2.9059160730538145
18,1400000,2,0,2,True,13.629626224149254,2.773574052530536
18,1400000,2,0,3,False,13.264418330222398,2.682469320569054
18,1400000,2,0,3,True,13.396038214085918,2.706826832128618
18,1400000,2,0,4,False,13.521453139514776,2.739925573970463
18,1400000,2,0,4,True,13.377368510281034,2.712967773138215
18,1400000,2,0,5,False,13.388324575871001,2.7143073501950252
18,1400000,2,0,5,True,13.376208564562637,2.710823896808177
18,1400000,2,0,6,False,13.295712784785778,2.6935711648430467
18,1400000,2,0,6,True,13.329307550173823,2.7047894701969004
18,1400000,2,0,7,False,14.179900009493414,2.8954933067718343
18,1400000,2,0,7,True,13.361175333700773,2.713591860249997
18,1400000,2,0,8,False,13.361557937460706,2.702605782663221
18,1400000,2,0,8,True,13.32589535174607,2.7071763445198145
18,1400000,2,0,9,False,13.334904555803949,2.696261507233434
18,1400000,2,0,9,True,13.31529800650043,2.7032899931619023
18,1400000,2,0,10,False,13.621868851195588,2.772377611429759
18,1400000,2,0,10,True,13.329960782461026,2.7078512689665843
18,1400000,2,0,11,False,13.529506356475743,2.7389734123987948
18,1400000,2,0,11,True,13.338779677109338,2.7098850889820407
18,1400000,2,0,12,False,13.495559428569239,2.754432494180715
18,1400000,2,0,12,True,13.352111480339923,2.7135761840485553
18,1400000,2,0,13,False,13.271595876528467,2.681260378859245
18,1400000,2,0,13,True,13.333541663644484,2.7089382878260246
18,1400000,2,0,14,False,13.329257838462317,2.6987029667203335
18,1400000,2,0,14,True,13.325144617244485,2.7061924417055585
18,1400000,2,0,15,False,13.457321908126348,2.7355034200922552
18,1400000,2,0,15,True,13.331498871380726,2.7091296781485497
18,1400000,2,1,1,False,13.575783810261768,2.775997778029259
18,1400000,2,1,1,True,13.575783810261768,2.775997778029259
18,1400000,2,1,2,False,13.380527838958324,2.7141268597336032
18,1400000,2,1,2,True,13.438546593478463,2.7374280347608644
18,1400000,2,1,3,False,13.32745704435052,2.6999430881087134
18,1400000,2,1,3,True,13.367267750975962,2.718864683084961
18,1400000,2,1,4,False,13.381867379222577,2.7162394361462527
18,1400000,2,1,4,True,13.350922476195505,2.715994134881114
18,1400000,2,1,5,False,13.309481905056991,2.7047111582412264
18,1400000,2,1,5,True,13.32146532954001,2.7109052872239663
18,1400000,2,1,6,False,13.291438007267413,2.694826583600343
18,1400000,2,1,6,True,13.3015590280121,2.7056982825757454
18,1400000,2,1,7,False,13.35603951229092,2.6976062580627804
18,1400000,2,1,7,True,13.294403010985556,2.7027269247650416
18,1400000,2,1,8,False,13.452144977560042,2.7446620175498975
18,1400000,2,1,8,True,13.306270367925288,2.7061020464046885
18,1400000,2,1,9,False,13.301258119132038,2.7000670970478637
18,1400000,2,1,9,True,13.296750847759556,2.704047268374339
18,1400000,2,1,10,False,13.302800464445413,2.700373249231986
18,1400000,2,1,10,True,13.289783646733854,2.7024624808034137
18,1400000,2,1,11,False,13.38134062366752,2.703779193391592
18,1400000,2,1,11,True,13.288431559386876,2.701347544952033
18,1400000,2,1,12,False,13.564248127806815,2.7635713441131737
18,1400000,2,1,12,True,13.298580764492923,2.7046671586448325
18,1400000,2,1,13,False,13.393191699117967,2.7159477538921544
18,1400000,2,1,13,True,13.294458365314872,2.704301114552379
18,1400000,2,1,14,False,13.36414654495677,2.7074415757607655
18,1400000,2,1,14,True,13.290420285789175,2.7032235634697463
18,1400000,2,1,15,False,13.54838677899837,2.743523746496441
18,1400000,2,1,15,True,13.303328060676906,2.705743319442303
18,1400000,2,5,1,False,13.351394820813006,2.7017371736983935
18,1400000,2,5,1,True,13.351394820813006,2.7017371736983935
18,1400000,2,5,2,False,13.590117005613566,2.7490862119070303
18,1400000,2,5,2,True,13.436694014820974,2.7189245504291537
18,1400000,2,5,3,False,13.46630811047447,2.722420278886881
18,1400000,2,5,3,True,13.42504076136755,2.715515155063727
18,1400000,2,5,4,False,13.433323045326366,2.7024752394333786
18,1400000,2,5,4,True,13.410326993219808,2.7099407558472386
18,1400000,2,5,5,False,13.589126818909147,2.754838224985733
18,1400000,2,5,5,True,13.433599902826812,2.716577435883894
18,1400000,2,5,6,False,13.51521545550217,2.727092699562679
18,1400000,2,5,6,True,13.432925692590315,2.7160068040528986
18,1400000,2,5,7,False,13.567550179703357,2.7422704954519617
18,1400000,2,5,7,True,13.437458753484254,2.7185706219340147
18,1400000,2,5,8,False,13.491808196056414,2.720491742842018
18,1400000,2,5,8,True,13.442378401924598,2.7178222884948
18,1400000,2,5,9,False,13.516712474289989,2.7247361312095797
18,1400000,2,5,9,True,13.44458815250077,2.717786770260995
18,1400000,2,5,10,False,13.533105632707606,2.7230900986409696
18,1400000,2,5,10,True,13.446285075140272,2.7167273071434934
18,1400000,2,5,11,False,13.401903398203341,2.7121507377320992
18,1400000,2,5,11,True,13.434073027736767,2.714943463119309
18,1400000,2,5,12,False,13.47936374067382,2.7286524939721857
18,1400000,2,5,12,True,13.433923086933007,2.715775118626682
18,1400000,2,5,13,False,13.562166158013333,2.726741590628393
18,1400000,2,5,13,True,13.436324713359879,2.7154129869356716
18,1400000,2,5,14,False,13.515580243201084,2.7319221344499147
18,1400000,2,5,14,True,13.43843867969183,2.716143060929522
18,1400000,2,5,15,False,13.472510171136125,2.705363630925179
18,1400000,2,5,15,True,13.43983068982801,2.7146959397691166
18,1400000,3,2,1,False,13.824494312202788,2.7996356327612815
18,1400000,3,2,1,True,13.824494312202788,2.7996356327612815
18,1400000,3,2,2,False,13.631455327786167,2.7366166197900097
18,1400000,3,2,2,True,13.70809378026147,2.7633197654854467
18,1400000,3,2,3,False,13.587874081499546,2.7472299351351572
18,1400000,3,2,3,True,13.654798709890972,2.752094080535011
18,1400000,3,2,4,False,13.82743087530954,2.7943771364748913
18,1400000,3,2,4,True,13.685317102668348,2.7624656980152125
18,1400000,3,2,5,False,13.544327266894099,2.7278346114306125
18,1400000,3,2,5,True,13.640152042439661,2.750677538305268
18,1400000,3,2,6,False,13.4738687054314,2.7166291157618985
18,1400000,3,2,6,True,13.606289124893708,2.742761340023452
18,1400000,3,2,7,False,13.57066327814258,2.734933521201393
18,1400000,3,2,7,True,13.597254523704148,2.7401489541037725
18,1400000,3,2,8,False,13.592143739676242,2.7414113297677067
18,1400000,3,2,8,True,13.591803671848266,2.7396822015108753
18,1400000,3,2,9,False,13.712438903366039,2.774718750808105
18,1400000,3,2,9,True,13.606352808296048,2.744477732887163
18,1400000,3,2,10,False,13.58936837842048,2.7369349783433443
18,1400000,3,2,10,True,13.600991550260577,2.7427586030035056
18,1400000,3,2,11,False,13.737463056116628,2.790047016992785
18,1400000,3,2,11,True,13.613369647846035,2.746628350463946
18,1400000,3,2,12,False,13.639408474349223,2.7586181789411377
18,1400000,3,2,12,True,13.611780765577851,2.747078679034312
18,1400000,3,2,13,False,13.548471027320899,2.729241668565926
18,1400000,3,2,13,True,13.602929297835617,2.744469164992151
18,1400000,3,2,14,False,13.66563697580232,2.73479796017638
18,1400000,3,2,14,True,13.606113231362293,2.7434784609016996
18,1400000,3,2,15,False,13.546755362236807,2.7237964940579564
18,1400000,3,2,15,True,13.597747943764368,2.7408637211536835
18,1400000,3,,0,True,13.547593441043118,2.731756647865577
18,1400000,3,,1,True,13.539049233675414,2.730285465291642
18,1400000,3,,2,True,13.567083810259016,2.7374051712461274
18,1400000,3,,3,True,13.558960023364603,2.7377418272507477
18,1400000,3,,4,True,13.53972245785272,2.734073700949796
18,1400000,3,,5,True,13.496701740304605,2.725737030355198
18,1400000,3,,6,True,13.483545241976307,2.7243770046142313
18,1400000,3,,7,True,13.550319243045445,2.737848565101957
18,1400000,3,,8,True,13.506425913786762,2.723091263369298
18,1400000,3,,9,True,13.52212635413615,2.7275624859803083
18,1400000,3,,10,True,13.51877886203294,2.730533539647295
18,1400000,3,,11,True,13.555039286939792,2.735751722181647
18,1400000,3,,12,True,13.538009536147795,2.726488905084197
18,1400000,3,,13,True,13.532107604068829,2.728555023664638
18,1400000,3,,14,True,13.563693939792214,2.7366466016637165
18,1400000,3,4,1,False,13.559724141643807,2.72527475287335
18,1400000,3,4,1,True,13.559724141643807,2.72527475287335
18,1400000,3,4,2,False,13.555326005062051,2.729647636192502
18,1400000,3,4,2,True,13.549177859990706,2.725785660174371
18,1400000,3,4,3,False,13.596178883622335,2.740093701839504
18,1400000,3,4,3,True,13.552591384663556,2.7270140464369423
18,1400000,3,4,4,False,13.535447891095785,2.7288674693737405
18,1400000,3,4,4,True,13.545530752234237,2.7268302293582387
18,1400000,3,4,5,False,13.501295042935572,2.7168739260589976
18,1400000,3,4,5,True,13.533111215753992,2.723922739893979
18,1400000,3,4,6,False,13.506500332011983,2.7240222515000885
18,1400000,3,4,6,True,13.520105259548655,2.723247421345863
18,1400000,3,4,7,False,13.595407270768549,2.748689704498831
18,1400000,3,4,7,True,13.520730673426005,2.725299491466704
18,1400000,3,4,8,False,13.5435703981684,2.7475061408029284
18,1400000,3,4,8,True,13.513912942881053,2.7258021362819873
18,1400000,3,4,9,False,13.382651205983478,2.6888185309945825
18,1400000,3,4,9,True,13.49233825742898,2.7208507343331867
18,1400000,3,4,10,False,13.596418824063129,2.7418126697833793
18,1400000,3,4,10,True,13.501753984480798,2.722996372319239
18,1400000,3,4,11,False,13.635126819333355,2.759991202759526
18,1400000,3,4,11,True,13.510865709218791,2.7255770886754735
18,1400000,3,4,12,False,13.695217726078425,2.759289625812476
18,1400000,3,4,12,True,13.525209963918805,2.728714142377415
18,1400000,3,4,13,False,13.660400974684263,2.7527407878788197
18,1400000,3,4,13,True,13.534703794022013,2.7305190024759094
18,1400000,3,4,14,False,13.454910100492231,2.7087315636147458
18,1400000,3,4,14,True,13.522998657784719,2.7278620407992364
18,1400000,3,4,15,False,13.546398510960174,2.734257741255912
18,1400000,3,4,15,True,13.522741087019115,2.7280913817398216
18,1400000,3,1,1,False,13.63705613156099,2.745318067412573
18,1400000,3,1,1,True,13.63705613156099,2.745318067412573
18,1400000,3,1,2,False,13.88617838420517,2.7746552906870257
18,1400000,3,1,2,True,13.738871153965961,2.755452109711864
18,1400000,3,1,3,False,13.803792456727637,2.7861250977414667
18,1400000,3,1,3,True,13.710665153573444,2.755851716248545
18,1400000,3,1,4,False,13.614559081709116,2.7505237928991835
18,1400000,3,1,4,True,13.684991042144784,2.7542117605114402
18,1400000,3,1,5,False,13.86690949748151,2.792506681813209
18,1400000,3,1,5,True,13.726058696219697,2.763024033611897
18,1400000,3,1,6,False,13.639763306589398,2.7502615876870524
18,1400000,3,1,6,True,13.701007166286923,2.758537827191136
18,1400000,3,1,7,False,13.77483730770967,2.801345325140375
18,1400000,3,1,7,True,13.706084701722487,2.7631200242442335
18,1400000,3,1,8,False,13.696206716477494,2.779832852037115
18,1400000,3,1,8,True,13.691846394921164,2.7621730711416723
18,1400000,3,1,9,False,13.73995831371992,2.7634803222519713
18,1400000,3,1,9,True,13.68734133672157,2.760293887031327
18,1400000,3,1,10,False,13.46743046795853,2.7056822199963486
18,1400000,3,1,10,True,13.660557828675095,2.753758197726362
18,1400000,3,1,11,False,13.809159898252611,2.7934868308832814
18,1400000,3,1,11,True,13.677137413238263,2.7585435946315475
18,1400000,3,1,12,False,13.641865994228237,2.743499076637135
18,1400000,3,1,12,True,13.670379426618954,2.756115228971865
18,1400000,3,1,13,False,13.60443272084102,2.739368177786287
18,1400000,3,1,13,True,13.660910199139948,2.753970633609522
18,1400000,3,1,14,False,13.878681907173034,2.792824070648723
18,1400000,3,1,14,True,13.675499461269002,2.756736175005326
18,1400000,3,1,15,False,13.722852401403305,2.765067751699502
18,1400000,3,1,15,True,13.674442848224324,2.7566921508925732
18,1400000,3,5,1,False,13.526558915746504,2.7336555763926946
18,1400000,3,5,1,True,13.526558915746504,2.7336555763926946
18,1400000,3,5,2,False,13.559384293707073,2.741795822941028
18,1400000,3,5,2,True,13.530587158514491,2.7353071051163615
18,1400000,3,5,3,False,13.532790764208018,2.731929692708336
18,1400000,3,5,3,True,13.52625389750605,2.7335659561072037
18,1400000,3,5,4,False,13.594685366322315,2.7452637051289734
18,1400000,3,5,4,True,13.526134078672436,2.7334552478913743
18,1400000,3,5,5,False,13.643012390752247,2.746256406621212
18,1400000,3,5,5,True,13.54175867453306,2.7352349778078646
18,1400000,3,5,6,False,13.574543684235483,2.7355979751482797
18,1400000,3,5,6,True,13.54005892194972,2.733890569750253
18,1400000,3,5,7,False,13.435636075001321,2.719621026833373
18,1400000,3,5,7,True,13.518313407497407,2.7310651914195723
18,1400000,3,5,8,False,13.60571718759282,2.73824921666381
18,1400000,3,5,8,True,13.528659571860064,2.731686308778466
18,1400000,3,5,9,False,13.596243413078698,2.7363540402835436
18,1400000,3,5,9,True,13.537695680310318,2.7320904845665583
18,1400000,3,5,10,False,13.619352294598944,2.7459479264589466
18,1400000,3,5,10,True,13.543137489853523,2.732930222705393
18,1400000,3,5,11,False,13.506133767127135,2.725707049416409
18,1400000,3,5,11,True,13.535065172984144,2.7315763408106735
18,1400000,3,5,12,False,13.628573529535842,2.7420432376651327
18,1400000,3,5,12,True,13.541312055176311,2.732021387426062
18,1400000,3,5,13,False,13.53110352936078,2.7298921153089424
18,1400000,3,5,13,True,13.54025813888937,2.731737089525573
18,1400000,3,5,14,False,13.663548949369858,2.764637647462019
18,1400000,3,5,14,True,13.544330646367102,2.732900325708576
18,1400000,3,5,15,False,13.681681527621166,2.7675989428565546
18,1400000,3,5,15,True,13.55172657657373,2.7347841338710257
18,1400000,3,8,1,False,13.764005194956912,2.765122462294896
18,1400000,3,8,1,True,13.764005194956912,2.765122462294896
18,1400000,3,8,2,False,13.764503540102478,2.7630303720813205
18,1400000,3,8,2,True,13.740430092306823,2.760934666356794
18,1400000,3,8,3,False,13.739187690513422,2.74534973622537
18,1400000,3,8,3,True,13.735510564056291,2.7544995561678767
