input_len,direction,size,depth,num,epoch,ensemble,smape,mase*
18,bi,128,2,3,1,False,13.806696810979613,2.754335482142304
18,bi,128,2,3,1,True,13.806696810979613,2.754335482142304
18,bi,128,2,3,2,False,13.752084798943477,2.8013257543375665
18,bi,128,2,3,2,True,13.68584655282605,2.7637114966776712
18,bi,128,2,3,3,False,13.382764632431313,2.7383203549672555
18,bi,128,2,3,3,True,13.532482319203904,2.751143988260311
18,bi,128,2,3,4,False,13.545261498223464,2.7855049741416185
18,bi,128,2,3,4,True,13.47883289953765,2.7585438064741776
18,bi,128,2,3,5,False,13.246329127367378,2.6976460927773487
18,bi,128,2,3,5,True,13.413935985007923,2.7468392630209983
18,bi,128,2,3,6,False,13.508305376417358,2.7920157433787316
18,bi,128,2,3,6,True,13.429342410689511,2.7559354035441013
18,bi,128,2,3,7,False,13.395160372164602,2.7432182560839147
18,bi,128,2,3,7,True,13.411132074931599,2.7515204671002897
18,bi,128,2,3,8,False,13.321473104416691,2.7020350575970693
18,bi,128,2,3,8,True,13.373168163119871,2.739881971922755
18,bi,128,2,3,9,False,13.258332604283831,2.7088556586708
18,bi,128,2,3,9,True,13.337851126303894,2.7315677633545743
18,bi,128,2,3,10,False,13.369635487077842,2.740489784940078
18,bi,128,2,3,10,True,13.32844282595951,2.730863116961719
18,bi,128,2,3,11,False,13.401788058653977,2.7488386911097016
18,bi,128,2,3,11,True,13.327338724777816,2.7314346187288514
18,bi,128,2,3,12,False,13.270631829144808,2.683018323856419
18,bi,128,2,3,12,True,13.309601534443292,2.725959678551359
18,bi,128,2,3,13,False,13.16293967260559,2.6748240510578
18,bi,128,2,3,13,True,13.290984150859074,2.7206186154724668
18,bi,128,2,3,14,False,13.382817206370746,2.706859241774395
18,bi,128,2,3,14,True,13.281705759567583,2.717339181497134
18,bi,128,2,3,15,False,13.433676976118374,2.7188387575998636
18,bi,128,2,3,15,True,13.281764617981123,2.716513961948629
18,bi,128,2,4,1,False,13.976681506592755,2.7635558501363438
18,bi,128,2,4,1,True,13.976681506592755,2.7635558501363438
18,bi,128,2,4,2,False,13.327114196909857,2.7195554666910353
18,bi,128,2,4,2,True,13.325983442594799,2.6733389596594432
18,bi,128,2,4,3,False,13.34086783319905,2.6947159232654907
18,bi,128,2,4,3,True,13.27698234404778,2.6851520259739203
18,bi,128,2,4,4,False,13.49354693939433,2.7756298222569886
18,bi,128,2,4,4,True,13.269171702617124,2.6941761097284482
18,bi,128,2,4,5,False,13.343524661651474,2.7133189003446345
18,bi,128,2,4,5,True,13.285220177470869,2.698417007031123
18,bi,128,2,4,6,False,13.296522727618585,2.7073446764336278
18,bi,128,2,4,6,True,13.285414404183221,2.700443695236057
18,bi,128,2,4,7,False,13.280824663315666,2.697853209415973
18,bi,128,2,4,7,True,13.282214790465044,2.6988176122508456
18,bi,128,2,4,8,False,13.240256761102593,2.6907836380014074
18,bi,128,2,4,8,True,13.268548046813255,2.6959933163340746
18,bi,128,2,4,9,False,13.264612526162363,2.7020833013362964
18,bi,128,2,4,9,True,13.264524185340376,2.6961474482158363
18,bi,128,2,4,10,False,13.311765313685447,2.729379560604653
18,bi,128,2,4,10,True,13.260015851446266,2.6976555059277314
18,bi,128,2,4,11,False,13.178405109763116,2.6881560082271267
18,bi,128,2,4,11,True,13.247141846066665,2.6962842483149885
18,bi,128,2,4,12,False,13.281287987004982,2.7170836900408095
18,bi,128,2,4,12,True,13.242217638420732,2.697188634672387
18,bi,128,2,4,13,False,13.384585544967798,2.7345679533217666
18,bi,128,2,4,13,True,13.240716334007331,2.698505744508187
18,bi,128,2,4,14,False,13.280583681144215,2.7083163886523005
18,bi,128,2,4,14,True,13.232090120845788,2.6979603944375787
18,bi,128,2,4,15,False,13.314647146234606,2.7012765375100223
18,bi,128,2,4,15,True,13.22766207165099,2.6973506560058236
18,bi,128,2,5,1,False,13.607934428919434,2.7286842546024754
18,bi,128,2,5,1,True,13.607934428919434,2.7286842546024754
18,bi,128,2,5,2,False,13.706150606369354,2.836714703456647
18,bi,128,2,5,2,True,13.525577102242833,2.761333175078445
18,bi,128,2,5,3,False,13.344094333435404,2.7198904425026527
18,bi,128,2,5,3,True,13.437708686502624,2.7483722539074558
18,bi,128,2,5,4,False,13.17268860949469,2.671022530168032
18,bi,128,2,5,4,True,13.302597571069072,2.711075665932918
18,bi,128,2,5,5,False,13.517298955471087,2.783250882152171
18,bi,128,2,5,5,True,13.365764014565844,2.7348201970109693
18,bi,128,2,5,6,False,13.382085262433437,2.744515604735739
18,bi,128,2,5,6,True,13.352612711664468,2.733478388224743
18,bi,128,2,5,7,False,13.344815699536435,2.7329124114367978
18,bi,128,2,5,7,True,13.346399484736175,2.7317836458934845
18,bi,128,2,5,8,False,13.295442424459752,2.706219002132172
18,bi,128,2,5,8,True,13.324067009798934,2.725465703795044
18,bi,128,2,5,9,False,13.221941989871608,2.689144058535721
18,bi,128,2,5,9,True,13.297237243047636,2.7179085519025996
18,bi,128,2,5,10,False,13.344587410853842,2.714607907220566
18,bi,128,2,5,10,True,13.29402886218393,2.71553894733806
18,bi,128,2,5,11,False,13.335897552437022,2.720597900455198
18,bi,128,2,5,11,True,13.293710797461127,2.714944569708308
18,bi,128,2,5,12,False,13.330883716546532,2.707795086148966
18,bi,128,2,5,12,True,13.28732317131514,2.7117268526609553
18,bi,128,2,5,13,False,13.507499793049616,2.7754140033080588
18,bi,128,2,5,13,True,13.288137504419772,2.7127526727966687
18,bi,128,2,5,14,False,13.163440015901344,2.665912133090582
18,bi,128,2,5,14,True,13.273932841722747,2.7084019218900033
18,bi,128,2,5,15,False,13.300132771288022,2.7066234490824015
18,bi,128,2,5,15,True,13.270649250448825,2.7080370578600594
18,bi,128,2,6,1,False,13.697010997978342,2.8093055096013244
18,bi,128,2,6,1,True,13.697010997978342,2.8093055096013244
18,bi,128,2,6,2,False,13.769062360889771,2.843586833049447
18,bi,128,2,6,2,True,13.645232430162945,2.8137252057405724
18,bi,128,2,6,3,False,13.383609785893698,2.7279025129275793
18,bi,128,2,6,3,True,13.547246833575546,2.784127233117954
18,bi,128,2,6,4,False,13.264709895963389,2.6845543785317894
18,bi,128,2,6,4,True,13.41804388631898,2.744821809362671
18,bi,128,2,6,5,False,13.38455228606408,2.738992925149028
18,bi,128,2,6,5,True,13.387506994252151,2.737923118778799
18,bi,128,2,6,6,False,13.291916326152164,2.6836497613139234
18,bi,128,2,6,6,True,13.339762911356043,2.720884616129826
18,bi,128,2,6,7,False,13.3279861146673,2.724835100319235
18,bi,128,2,6,7,True,13.334316488957604,2.722658255778139
18,bi,128,2,6,8,False,13.356330372937176,2.7239735142880197
18,bi,128,2,6,8,True,13.331714793858842,2.721114269522932
18,bi,128,2,6,9,False,13.4276269382165,2.743665071930862
18,bi,128,2,6,9,True,13.338264562403156,2.7233376632055624
18,bi,128,2,6,10,False,13.378958158193857,2.737271291983419
18,bi,128,2,6,10,True,13.337563075436881,2.724373837280748
18,bi,128,2,6,11,False,13.388637013943045,2.744152936409166
18,bi,128,2,6,11,True,13.337622171778232,2.725668193570331
18,bi,128,2,6,12,False,13.327682124011574,2.7284761218897122
18,bi,128,2,6,12,True,13.331221037898253,2.7252179088140336
18,bi,128,2,6,13,False,13.353924102389481,2.7413342026667222
18,bi,128,2,6,13,True,13.329196014974132,2.726200078033868
18,bi,128,2,6,14,False,13.541148329131586,2.790067716546456
18,bi,128,2,6,14,True,13.326352194183526,2.727771170360902
18,bi,128,2,6,15,False,13.383590302423313,2.760886737038654
18,bi,128,2,6,15,True,13.324604481993832,2.7297783738278127
18,bi,128,2,7,1,False,13.847305215979423,2.833189796983107
18,bi,128,2,7,1,True,13.847305215979423,2.833189796983107
18,bi,128,2,7,2,False,13.31097495034647,2.6960838480082674
18,bi,128,2,7,2,True,13.435388233572207,2.7349096535837174
18,bi,128,2,7,3,False,13.285917705136685,2.6762766372264126
18,bi,128,2,7,3,True,13.28984870818395,2.688456040664617
18,bi,128,2,7,4,False,13.352893825942992,2.7273326129908817
18,bi,128,2,7,4,True,13.292541501293005,2.699244101888996
18,bi,128,2,7,5,False,13.475368643867318,2.752946095419924
18,bi,128,2,7,5,True,13.325985874465413,2.7131075501844393
18,bi,128,2,7,6,False,13.228940363445517,2.6880731349267886
18,bi,128,2,7,6,True,13.28780286864147,2.701741925202844
18,bi,128,2,7,7,False,13.262396036933966,2.6905989759756475
18,bi,128,2,7,7,True,13.266238905351052,2.6947401688870287
18,bi,128,2,7,8,False,13.380035661553078,2.747211501787139
18,bi,128,2,7,8,True,13.2773012157501,2.702949693404381
18,bi,128,2,7,9,False,13.225323026156119,2.6921614416997297
18,bi,128,2,7,9,True,13.261507291671524,2.698285524281778
18,bi,128,2,7,10,False,13.240041122802852,2.703773474522576
18,bi,128,2,7,10,True,13.252948786737356,2.699277689915491
18,bi,128,2,7,11,False,13.273691738527555,2.7054695354670515
18,bi,128,2,7,11,True,13.248015938970493,2.7000671190918135
18,bi,128,2,7,12,False,13.204275001250943,2.6890939921360526
18,bi,128,2,7,12,True,13.230192416677909,2.6962925667889674
18,bi,128,2,7,13,False,13.194819140822206,2.6786297771125414
18,bi,128,2,7,13,True,13.213104479738714,2.692661043112399
18,bi,128,2,7,14,False,13.359987284795997,2.7398811541294616
18,bi,128,2,7,14,True,13.214176135564937,2.6951347364809912
18,bi,128,2,7,15,False,13.489531186306708,2.7648375901971294
18,bi,128,2,7,15,True,13.22105160029849,2.6980519407722574
18,bi,128,2,8,1,False,13.636399670058285,2.7624391041941365
18,bi,128,2,8,1,True,13.636399670058285,2.7624391041941365
18,bi,128,2,8,2,False,13.365290662542927,2.7287329345518394
18,bi,128,2,8,2,True,13.435393222757387,2.7352855017590034
18,bi,128,2,8,3,False,13.37341894807504,2.711001436171737
18,bi,128,2,8,3,True,13.355815883079776,2.719336169278058
18,bi,128,2,8,4,False,13.244136747113636,2.694090909913636
18,bi,128,2,8,4,True,13.296868239144347,2.706287616576135
18,bi,128,2,8,5,False,13.333737723645571,2.7131545481106687
18,bi,128,2,8,5,True,13.285967296108439,2.703711840231361
18,bi,128,2,8,6,False,13.345520030678154,2.7310067579884585
18,bi,128,2,8,6,True,13.285978723290294,2.7076708898428694
18,bi,128,2,8,7,False,13.361824526263199,2.7244128959178875
18,bi,128,2,8,7,True,13.29873034028571,2.7109733547140324
18,bi,128,2,8,8,False,13.305681089660537,2.7031465996081687
18,bi,128,2,8,8,True,13.292485435786931,2.7080434714028683
18,bi,128,2,8,9,False,13.222900807042748,2.6857340290946143
18,bi,128,2,8,9,True,13.279139126435132,2.7041876448773183
18,bi,128,2,8,10,False,13.296660339031282,2.7218224966646396
18,bi,128,2,8,10,True,13.280927917003991,2.707002225931441
18,bi,128,2,8,11,False,13.24266423805662,2.6987672048222446
18,bi,128,2,8,11,True,13.27581817523886,2.706130172104769
18,bi,128,2,8,12,False,13.398306372730978,2.7380057833223423
18,bi,128,2,8,12,True,13.27841503682064,2.707992171572504
18,bi,128,2,8,13,False,13.447918271263454,2.7645441129378296
18,bi,128,2,8,13,True,13.284637104634555,2.7107510905712857
18,bi,128,2,8,14,False,13.221865334649191,2.684608839721524
18,bi,128,2,8,14,True,13.275090587053871,2.708360737464547
18,bi,128,2,8,15,False,13.509015742211123,2.8025947406234315
18,bi,128,2,8,15,True,13.276294037854806,2.71058880805169
18,bi,128,2,9,1,False,13.58016835976529,2.7102874091123943
18,bi,128,2,9,1,True,13.58016835976529,2.7102874091123943
18,bi,128,2,9,2,False,13.62038892092761,2.7674619927661723
18,bi,128,2,9,2,True,13.483818378216005,2.7151841133999675
18,bi,128,2,9,3,False,13.51600398431933,2.77299844341824
18,bi,128,2,9,3,True,13.511166618229016,2.745710676380664
18,bi,128,2,9,4,False,13.344580490710973,2.7221765795912827
18,bi,128,2,9,4,True,13.411183734098884,2.7333978331182176
18,bi,128,2,9,5,False,13.510656384501344,2.7798775446869244
18,bi,128,2,9,5,True,13.427627641526183,2.7466453975510157
18,bi,128,2,9,6,False,13.602797757728911,2.804525100656624
18,bi,128,2,9,6,True,13.452222735243563,2.7563900173284326
18,bi,128,2,9,7,False,13.401598516013959,2.743168045686323
18,bi,128,2,9,7,True,13.434874791691545,2.7526679282345543
18,bi,128,2,9,8,False,13.407984953875818,2.749801389160892
18,bi,128,2,9,8,True,13.42599020320811,2.751794043637615
18,bi,128,2,9,9,False,13.491100054304505,2.7851743514822673
18,bi,128,2,9,9,True,13.431374279059826,2.755677001764035
18,bi,128,2,9,10,False,13.20631508917008,2.6822568410273884
18,bi,128,2,9,10,True,13.40335317408544,2.7474440571326495
18,bi,128,2,9,11,False,13.133789677851237,2.66801238679261
18,bi,128,2,9,11,True,13.374086742953534,2.739592157423145
18,bi,128,2,9,12,False,13.439332888485037,2.761277317878868
18,bi,128,2,9,12,True,13.370585461370307,2.7401274398674187
18,bi,128,2,9,13,False,13.140087499108292,2.6553598526963538
18,bi,128,2,9,13,True,13.346824741392368,2.733350293257353
18,bi,128,2,9,14,False,13.162642440307948,2.6687341694089075
18,bi,128,2,9,14,True,13.318027725016046,2.725040576455129
18,bi,128,2,9,15,False,13.110679595944305,2.664774921650273
18,bi,128,2,9,15,True,13.290479639377612,2.7171722896825234
18,bi,128,2,,0,True,13.63203987223405,2.7522785726574197
18,bi,128,2,,1,True,13.498676241149337,2.770224223715886
18,bi,128,2,,2,True,13.330990361673527,2.7129072486405867
18,bi,128,2,,3,True,13.262968856991932,2.697597952135429
18,bi,128,2,,4,True,13.354465440037702,2.7257350845890005
18,bi,128,2,,5,True,13.327743921128205,2.724102422351115
18,bi,128,2,,6,True,13.28684069154088,2.7071000271219607
18,bi,128,2,,7,True,13.269241613940485,2.7024179636269894
18,bi,128,2,,8,True,13.241584320364652,2.70217075711537
18,bi,128,2,,9,True,13.249193153495106,2.7071969485742144
18,bi,128,2,,10,True,13.227206236244763,2.6984793400787734
18,bi,128,2,,11,True,13.243630801049749,2.704402663516355
18,bi,128,2,,12,True,13.263916350803267,2.7127932499181515
18,bi,128,2,,13,True,13.239885912982894,2.7039127746961107
18,bi,128,2,,14,True,13.295948002859276,2.73006860569899
18,bi,128,2,,,True,13.252047328253084,2.705550042214154
18,bi,128,3,0,1,False,13.835634006577315,2.813896495708361
18,bi,128,3,0,1,True,13.835634006577315,2.813896495708361
18,bi,128,3,0,2,False,13.361541902830734,2.6808247592798375
18,bi,128,3,0,2,True,13.432323857546628,2.7183511206429363
18,bi,128,3,0,3,False,13.30702114189227,2.6912193653529783
18,bi,128,3,0,3,True,13.284226450663164,2.684459814858236
18,bi,128,3,0,4,False,13.42531356955092,2.7420117946548674
18,bi,128,3,0,4,True,13.266943705159846,2.692189721394382
18,bi,128,3,0,5,False,13.299149283080736,2.6960455978280264
18,bi,128,3,0,5,True,13.24453483608709,2.6868698763287515
18,bi,128,3,0,6,False,13.262146498647784,2.7000716226223633
18,bi,128,3,0,6,True,13.245761834733495,2.6901264319358034
18,bi,128,3,0,7,False,13.379475463915064,2.740045304485262
18,bi,128,3,0,7,True,13.270640453790618,2.6991272676550526
18,bi,128,3,0,8,False,13.410633322478631,2.7606703671099195
18,bi,128,3,0,8,True,13.27758997556017,2.7059768335374486
18,bi,128,3,0,9,False,13.44516706079464,2.76758063129715
18,bi,128,3,0,9,True,13.289308452876234,2.7128769080641164
18,bi,128,3,0,10,False,13.344559982689841,2.7322677425426556
18,bi,128,3,0,10,True,13.291071948863191,2.71542178282384
18,bi,128,3,0,11,False,13.313294347215543,2.7286966282721403
18,bi,128,3,0,11,True,13.294593465590951,2.7193912062969527
18,bi,128,3,0,12,False,13.370719071229727,2.7382880434152947
18,bi,128,3,0,12,True,13.290668693932005,2.718965817529642
18,bi,128,3,0,13,False,13.236534798483977,2.691981001545963
18,bi,128,3,0,13,True,13.279218209906762,2.7156321736118705
18,bi,128,3,0,14,False,13.437765788657629,2.7691864178022496
18,bi,128,3,0,14,True,13.279279091253898,2.7177129670325164
18,bi,128,3,0,15,False,13.437068479675476,2.7782709716803358
18,bi,128,3,0,15,True,13.283651738131885,2.720640231935811
18,bi,128,3,1,1,False,14.736249988867964,3.102980398206545
18,bi,128,3,1,1,True,14.736249988867964,3.102980398206545
18,bi,128,3,1,2,False,13.607398932779486,2.767197052944216
18,bi,128,3,1,2,True,14.015966003151382,2.9031316108438325
18,bi,128,3,1,3,False,13.33923306724675,2.6867079847164828
18,bi,128,3,1,3,True,13.56314485668063,2.766090487747848
18,bi,128,3,1,4,False,13.538559700204548,2.774841968246178
18,bi,128,3,1,4,True,13.500655326569321,2.761755574285746
18,bi,128,3,1,5,False,13.43164695180281,2.7516168995782704
18,bi,128,3,1,5,True,13.463934570983488,2.7572126082069186
18,bi,128,3,1,6,False,13.28482983713225,2.6945542447992756
18,bi,128,3,1,6,True,13.40863234091673,2.74312910230116
18,bi,128,3,1,7,False,13.573643967257079,2.80764608557595
18,bi,128,3,1,7,True,13.430817991586322,2.7544785269341774
18,bi,128,3,1,8,False,13.400343347486379,2.738334136570994
18,bi,128,3,1,8,True,13.413533174944504,2.749542982288216
18,bi,128,3,1,9,False,13.3585826901059,2.7426758322923694
18,bi,128,3,1,9,True,13.404476756947938,2.7493441824031524
18,bi,128,3,1,10,False,13.232162021833046,2.68132593197878
18,bi,128,3,1,10,True,13.371350228729284,2.7396580423233847
18,bi,128,3,1,11,False,13.25141757989296,2.702423648116043
18,bi,128,3,1,11,True,13.345849059167106,2.7331157350642195
18,bi,128,3,1,12,False,13.210356441787065,2.6811686154134398
18,bi,128,3,1,12,True,13.318526962690802,2.725245187674258
18,bi,128,3,1,13,False,13.397235016328231,2.6928228004165065
18,bi,128,3,1,13,True,13.306349317470634,2.719740826566724
18,bi,128,3,1,14,False,13.51547393055357,2.810316279124733
18,bi,128,3,1,14,True,13.305815799577928,2.7234076510114726
18,bi,128,3,1,15,False,13.232794054488929,2.6788221176065248
18,bi,128,3,1,15,True,13.286237159143825,2.71722514148231
18,bi,128,3,2,1,False,13.6424436040684,2.7294034454515064
18,bi,128,3,2,1,True,13.6424436040684,2.7294034454515064
18,bi,128,3,2,2,False,13.666455183463379,2.76828225403973
18,bi,128,3,2,2,True,13.4835210884953,2.7087385055342597
18,bi,128,3,2,3,False,13.43000469684281,2.732461251982113
18,bi,128,3,2,3,True,13.501062191819779,2.731368179123
18,bi,128,3,2,4,False,13.254687621736656,2.677628503595045
18,bi,128,3,2,4,True,13.336533334891223,2.697823787237469
18,bi,128,3,2,5,False,13.244480730436484,2.67624732763148
18,bi,128,3,2,5,True,13.263876927680215,2.682491785203882
18,bi,128,3,2,6,False,13.307292046871474,2.714351314907184
18,bi,128,3,2,6,True,13.259092695357111,2.6887155116425725
18,bi,128,3,2,7,False,13.196809547680505,2.682538515965932
18,bi,128,3,2,7,True,13.231164136170845,2.682890162389738
18,bi,128,3,2,8,False,13.370716342068807,2.728807036869641
18,bi,128,3,2,8,True,13.244087059012482,2.6902164768059995
18,bi,128,3,2,9,False,13.496826998211413,2.7724836597353524
18,bi,128,3,2,9,True,13.269320949084758,2.700090207040503
18,bi,128,3,2,10,False,13.452435315189781,2.765616406381804
18,bi,128,3,2,10,True,13.284811894831591,2.706940288349368
18,bi,128,3,2,11,False,13.370788517685794,2.709365610620075
18,bi,128,3,2,11,True,13.265212442075095,2.701406061349892
18,bi,128,3,2,12,False,13.407529363969267,2.751211199126387
18,bi,128,3,2,12,True,13.266901551635177,2.7036344156719707
18,bi,128,3,2,13,False,13.247911706542384,2.690522843276086
18,bi,128,3,2,13,True,13.256898981763749,2.7004785591620015
18,bi,128,3,2,14,False,13.27328769796389,2.6992193587125355
18,bi,128,3,2,14,True,13.246265422904685,2.6982649924004525
18,bi,128,3,2,15,False,13.235497370702875,2.7024839135627983
18,bi,128,3,2,15,True,13.24532448152852,2.699323820484915
18,bi,128,3,3,1,False,14.137227752697775,2.8071460079009083
18,bi,128,3,3,1,True,14.137227752697775,2.8071460079009083
18,bi,128,3,3,2,False,13.361656815987782,2.6970163839665333
18,bi,128,3,3,2,True,13.525620530647984,2.7277119523623754
18,bi,128,3,3,3,False,13.691747853204573,2.8054132888054495
18,bi,128,3,3,3,True,13.47103851568419,2.7344927691610916
18,bi,128,3,3,4,False,13.323435019931933,2.676778831670811
18,bi,128,3,3,4,True,13.38446066908021,2.7070145006947883
18,bi,128,3,3,5,False,13.479188132557645,2.7601509348885447
18,bi,128,3,3,5,True,13.390938469957833,2.7189360857513343
18,bi,128,3,3,6,False,13.25037504803688,2.681916774482317
18,bi,128,3,3,6,True,13.308008299846511,2.699694054838863
18,bi,128,3,3,7,False,13.278267471985,2.6885721516304293
18,bi,128,3,3,7,True,13.279820654826409,2.69205500235208
18,bi,128,3,3,8,False,13.278168820019518,2.6926884582764457
18,bi,128,3,3,8,True,13.252791364340117,2.686922579489678
18,bi,128,3,3,9,False,13.237085518819095,2.698026345382857
18,bi,128,3,3,9,True,13.243991348679643,2.687789878874491
18,bi,128,3,3,10,False,13.163563498914662,2.6771436464583473
18,bi,128,3,3,10,True,13.226859814879715,2.6853838308671976
18,bi,128,3,3,11,False,13.225733413776084,2.6980765895663437
18,bi,128,3,3,11,True,13.224044498513601,2.687247864769115
18,bi,128,3,3,12,False,13.322269188606043,2.728096256917195
18,bi,128,3,3,12,True,13.217369767061134,2.688640372242606
18,bi,128,3,3,13,False,13.309346172832592,2.7324683881651133
18,bi,128,3,3,13,True,13.211886354486625,2.6905171431168187
18,bi,128,3,3,14,False,13.199338395015179,2.687920191815913
18,bi,128,3,3,14,True,13.201835822469663,2.6893782803837434
18,bi,128,3,3,15,False,13.342459544450247,2.7447395475206755
18,bi,128,3,3,15,True,13.199078655130467,2.6910344577479397
18,bi,128,3,4,1,False,13.76223408774959,2.734108747069784
18,bi,128,3,4,1,True,13.76223408774959,2.734108747069784
18,bi,128,3,4,2,False,13.559126290509864,2.764552714951229
18,bi,128,3,4,2,True,13.491092327706816,2.7132042822384346
18,bi,128,3,4,3,False,13.531291602255456,2.7662605348788984
18,bi,128,3,4,3,True,13.501031038868105,2.7480223718414676
